project_id,project_name,construct_id,construct_identifier,spec_id,spec_name,task,model,score,prompt_id,metric_name,metric_measurements,metric_count
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,964ede2c-075f-4629-8a81-52bf163e5d94,ggml-quants.c:1638-1644,45616539-559a-4955-b87e-ac0f3ec5a193,gpt-4-o-5a193,Quality,gemini-v25-pro,2.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,2.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,964ede2c-075f-4629-8a81-52bf163e5d94,ggml-quants.c:1638-1644,d462d4dc-2701-44c2-b64e-3d8f5116bbb2,gpt-4-o-6bbb2,Performance,gpt-41,2.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,2.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,964ede2c-075f-4629-8a81-52bf163e5d94,ggml-quants.c:1638-1644,d462d4dc-2701-44c2-b64e-3d8f5116bbb2,gpt-4-o-6bbb2,Performance,claude-v37-sonnet,1.5,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,1.5,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,964ede2c-075f-4629-8a81-52bf163e5d94,ggml-quants.c:1638-1644,d462d4dc-2701-44c2-b64e-3d8f5116bbb2,gpt-4-o-6bbb2,Performance,gemini-v25-pro,1.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,1.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,964ede2c-075f-4629-8a81-52bf163e5d94,ggml-quants.c:1638-1644,d462d4dc-2701-44c2-b64e-3d8f5116bbb2,gpt-4-o-6bbb2,Quality,gpt-41,2.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,2.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,964ede2c-075f-4629-8a81-52bf163e5d94,ggml-quants.c:1638-1644,d462d4dc-2701-44c2-b64e-3d8f5116bbb2,gpt-4-o-6bbb2,Quality,claude-v37-sonnet,1.7000000000000002,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,1.7000000000000002,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,964ede2c-075f-4629-8a81-52bf163e5d94,ggml-quants.c:1638-1644,d462d4dc-2701-44c2-b64e-3d8f5116bbb2,gpt-4-o-6bbb2,Quality,gemini-v25-pro,2.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,2.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,964ede2c-075f-4629-8a81-52bf163e5d94,ggml-quants.c:1638-1644,89f2481e-6cae-4cd0-adf2-4f8de6d8cbf1,gpt-4-o-8cbf1,Performance,gemini-v25-pro,1.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,1.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,964ede2c-075f-4629-8a81-52bf163e5d94,ggml-quants.c:1638-1644,89f2481e-6cae-4cd0-adf2-4f8de6d8cbf1,gpt-4-o-8cbf1,Performance,claude-v37-sonnet,1.5,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,1.5,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,964ede2c-075f-4629-8a81-52bf163e5d94,ggml-quants.c:1638-1644,89f2481e-6cae-4cd0-adf2-4f8de6d8cbf1,gpt-4-o-8cbf1,Performance,gpt-41,1.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,1.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,964ede2c-075f-4629-8a81-52bf163e5d94,ggml-quants.c:1638-1644,89f2481e-6cae-4cd0-adf2-4f8de6d8cbf1,gpt-4-o-8cbf1,Quality,gpt-41,2.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,2.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,964ede2c-075f-4629-8a81-52bf163e5d94,ggml-quants.c:1638-1644,89f2481e-6cae-4cd0-adf2-4f8de6d8cbf1,gpt-4-o-8cbf1,Quality,claude-v37-sonnet,2.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,2.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,964ede2c-075f-4629-8a81-52bf163e5d94,ggml-quants.c:1638-1644,89f2481e-6cae-4cd0-adf2-4f8de6d8cbf1,gpt-4-o-8cbf1,Quality,gemini-v25-pro,2.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,2.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,d3f6ecd0-bf65-4642-bf68-92b6ebea32c4,gpt-4-o-a32c4,Performance,claude-v37-sonnet,1.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,1.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,d3f6ecd0-bf65-4642-bf68-92b6ebea32c4,gpt-4-o-a32c4,Performance,gemini-v25-pro,1.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,1.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,d3f6ecd0-bf65-4642-bf68-92b6ebea32c4,gpt-4-o-a32c4,Performance,gpt-41,0.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,0.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,d3f6ecd0-bf65-4642-bf68-92b6ebea32c4,gpt-4-o-a32c4,Quality,gpt-41,1.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,1.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,d3f6ecd0-bf65-4642-bf68-92b6ebea32c4,gpt-4-o-a32c4,Quality,claude-v37-sonnet,1.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,1.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,d3f6ecd0-bf65-4642-bf68-92b6ebea32c4,gpt-4-o-a32c4,Quality,gemini-v25-pro,2.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,2.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,628e87c8-5cb6-4979-8e71-fafba70e2ec3,gpt-4-o-e2ec3,Performance,gpt-41,1.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,1.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,628e87c8-5cb6-4979-8e71-fafba70e2ec3,gpt-4-o-e2ec3,Performance,claude-v37-sonnet,1.5,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,1.5,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,628e87c8-5cb6-4979-8e71-fafba70e2ec3,gpt-4-o-e2ec3,Performance,gemini-v25-pro,1.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,1.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,628e87c8-5cb6-4979-8e71-fafba70e2ec3,gpt-4-o-e2ec3,Quality,claude-v37-sonnet,0.20000000000000018,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,0.20000000000000018,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,628e87c8-5cb6-4979-8e71-fafba70e2ec3,gpt-4-o-e2ec3,Quality,gpt-41,1.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,1.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,628e87c8-5cb6-4979-8e71-fafba70e2ec3,gpt-4-o-e2ec3,Quality,gemini-v25-pro,-0.5,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,-0.5,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,6b551d50-c27b-45bc-8e79-9ee8e64ad410,gpt-4-o-ad410,Performance,claude-v37-sonnet,0.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,0.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,6b551d50-c27b-45bc-8e79-9ee8e64ad410,gpt-4-o-ad410,Performance,gemini-v25-pro,0.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,0.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,6b551d50-c27b-45bc-8e79-9ee8e64ad410,gpt-4-o-ad410,Performance,gpt-41,0.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,0.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,6b551d50-c27b-45bc-8e79-9ee8e64ad410,gpt-4-o-ad410,Quality,gpt-41,1.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,1.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,6b551d50-c27b-45bc-8e79-9ee8e64ad410,gpt-4-o-ad410,Quality,claude-v37-sonnet,0.5,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,0.5,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,6b551d50-c27b-45bc-8e79-9ee8e64ad410,gpt-4-o-ad410,Quality,gemini-v25-pro,-1.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,-1.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,28bf04f5-28bb-41c1-920a-33de3c8bc360,gpt-4-o-bc360,Performance,gpt-41,0.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,0.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,28bf04f5-28bb-41c1-920a-33de3c8bc360,gpt-4-o-bc360,Performance,claude-v37-sonnet,0.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,0.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,28bf04f5-28bb-41c1-920a-33de3c8bc360,gpt-4-o-bc360,Performance,gemini-v25-pro,0.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,0.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,28bf04f5-28bb-41c1-920a-33de3c8bc360,gpt-4-o-bc360,Quality,gpt-41,1.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,1.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,28bf04f5-28bb-41c1-920a-33de3c8bc360,gpt-4-o-bc360,Quality,claude-v37-sonnet,1.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,1.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,60ad4efd-5fc2-457f-a2c3-4a260eb6078c,ggml.c:3503-3505,28bf04f5-28bb-41c1-920a-33de3c8bc360,gpt-4-o-bc360,Quality,gemini-v25-pro,-0.5,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,-0.5,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,13e3bb92-fe50-463e-9fc2-fc1082f56f09,gpt-4-o-56f09,Performance,gpt-41,0.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,0.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,13e3bb92-fe50-463e-9fc2-fc1082f56f09,gpt-4-o-56f09,Performance,claude-v37-sonnet,0.20000000000000018,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,0.20000000000000018,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,13e3bb92-fe50-463e-9fc2-fc1082f56f09,gpt-4-o-56f09,Performance,gemini-v25-pro,0.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,0.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,13e3bb92-fe50-463e-9fc2-fc1082f56f09,gpt-4-o-56f09,Quality,claude-v37-sonnet,1.5,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,1.5,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,13e3bb92-fe50-463e-9fc2-fc1082f56f09,gpt-4-o-56f09,Quality,gpt-41,2.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,2.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,13e3bb92-fe50-463e-9fc2-fc1082f56f09,gpt-4-o-56f09,Quality,gemini-v25-pro,2.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,2.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,bf083847-1c4f-4270-a27e-edd64d54ff59,gpt-4-o-4ff59,Performance,gpt-41,0.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,0.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,bf083847-1c4f-4270-a27e-edd64d54ff59,gpt-4-o-4ff59,Performance,claude-v37-sonnet,0.20000000000000018,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,0.20000000000000018,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,bf083847-1c4f-4270-a27e-edd64d54ff59,gpt-4-o-4ff59,Performance,gemini-v25-pro,1.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,1.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,bf083847-1c4f-4270-a27e-edd64d54ff59,gpt-4-o-4ff59,Quality,gpt-41,2.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,2.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,bf083847-1c4f-4270-a27e-edd64d54ff59,gpt-4-o-4ff59,Quality,claude-v37-sonnet,1.5,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,1.5,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,bf083847-1c4f-4270-a27e-edd64d54ff59,gpt-4-o-4ff59,Quality,gemini-v25-pro,2.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,2.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,a037acef-d4a2-4b6c-8abc-1518d5b3dbcc,gpt-4-o-3dbcc,Performance,gpt-41,0.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,0.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,a037acef-d4a2-4b6c-8abc-1518d5b3dbcc,gpt-4-o-3dbcc,Performance,claude-v37-sonnet,0.7999999999999998,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,0.7999999999999998,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,a037acef-d4a2-4b6c-8abc-1518d5b3dbcc,gpt-4-o-3dbcc,Performance,gemini-v25-pro,0.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,0.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,a037acef-d4a2-4b6c-8abc-1518d5b3dbcc,gpt-4-o-3dbcc,Quality,gpt-41,2.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,2.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,a037acef-d4a2-4b6c-8abc-1518d5b3dbcc,gpt-4-o-3dbcc,Quality,claude-v37-sonnet,1.2000000000000002,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,1.2000000000000002,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,a037acef-d4a2-4b6c-8abc-1518d5b3dbcc,gpt-4-o-3dbcc,Quality,gemini-v25-pro,2.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,2.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,28d3678c-707e-48b1-a6cd-ba8679e611a5,gpt-4-o-611a5,Performance,gpt-41,0.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,0.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,28d3678c-707e-48b1-a6cd-ba8679e611a5,gpt-4-o-611a5,Performance,claude-v37-sonnet,0.10000000000000009,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,0.10000000000000009,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,28d3678c-707e-48b1-a6cd-ba8679e611a5,gpt-4-o-611a5,Performance,gemini-v25-pro,1.0,acd8e185-a9d2-4cb7-a219-71158c0f122a,llm_score,1.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,28d3678c-707e-48b1-a6cd-ba8679e611a5,gpt-4-o-611a5,Quality,gpt-41,2.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,2.0,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,28d3678c-707e-48b1-a6cd-ba8679e611a5,gpt-4-o-611a5,Quality,claude-v37-sonnet,1.5,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,1.5,1
114ba2fa-8bae-4e19-8f46-3fbef23b4a98,BitNet,a4a1d71a-7ffd-4aff-9763-9966bebc7fe9,ggml.c:3645-3665,28d3678c-707e-48b1-a6cd-ba8679e611a5,gpt-4-o-611a5,Quality,gemini-v25-pro,2.0,5d45ab71-6ae3-454f-b2c8-215fd636ce42,llm_score,2.0,1
